Customer ID,Age,Gender,Location,Interests,Preferences,Income,Education,Occupation
CUST0735,58,Non-Binary,San Francisco,Gaming,Eco-friendly,43704,Master's,Teacher
CUST0736,52,Male,Houston,Travel,High-end,86635,Master's,Scientist
CUST0737,18,Female,Miami,Gaming,Eco-friendly,32123,Master's,Entrepreneur
CUST0738,38,Male,San Francisco,Health,Premium,120710,High School,Teacher
CUST0739,23,Female,Chicago,Finance,High-end,139837,Bachelor's,Entrepreneur
CUST0740,45,Male,Chicago,Travel,Budget,144912,Bachelor's,Doctor
CUST0741,34,Female,San Francisco,Tech,Budget,92993,Bachelor's,Teacher
CUST0742,22,Female,San Francisco,Finance,Budget,142752,Bachelor's,Doctor
CUST0743,48,Female,Chicago,Tech,Premium,110122,High School,Teacher
CUST0744,22,Female,Houston,Finance,Eco-friendly,127512,PhD,Engineer
CUST0745,55,Female,New York,Finance,High-end,55416,PhD,Artist
CUST0746,20,Female,New York,Gaming,Budget,31814,High School,Doctor
CUST0747,40,Female,San Francisco,Travel,High-end,108537,High School,Teacher
CUST0748,54,Female,Los Angeles,Travel,Premium,80258,Master's,Artist
CUST0749,54,Male,San Francisco,Finance,Budget,46508,Master's,Doctor
CUST0750,27,Female,San Francisco,Health,Premium,115166,Master's,Scientist
CUST0751,27,Female,New York,Health,Eco-friendly,108916,Bachelor's,Teacher
CUST0752,36,Female,Chicago,Tech,Premium,143710,Master's,Scientist
CUST0753,34,Male,San Francisco,Tech,Premium,65699,PhD,Engineer
CUST0754,38,Female,Chicago,Gaming,Eco-friendly,76335,Bachelor's,Teacher
CUST0755,31,Male,Chicago,Finance,High-end,76806,Master's,Engineer
CUST0756,26,Female,Los Angeles,Tech,Eco-friendly,107853,Bachelor's,Artist
CUST0757,63,Male,Chicago,Tech,Eco-friendly,93768,PhD,Doctor
CUST0758,18,Female,New York,Fashion,Premium,65739,Master's,Entrepreneur
CUST0759,62,Non-Binary,Houston,Finance,High-end,64785,PhD,Engineer
CUST0760,30,Male,Houston,Gaming,Budget,61980,PhD,Entrepreneur
CUST0761,21,Non-Binary,Miami,Tech,Eco-friendly,119335,PhD,Entrepreneur
CUST0762,18,Male,San Francisco,Gaming,High-end,130719,Master's,Doctor
CUST0763,57,Female,New York,Travel,Eco-friendly,124702,High School,Artist
CUST0764,49,Female,Chicago,Gaming,Eco-friendly,115016,Master's,Doctor
CUST0765,51,Female,Houston,Health,Eco-friendly,31609,PhD,Teacher
CUST0766,45,Female,New York,Health,Eco-friendly,96253,Master's,Engineer
CUST0767,48,Female,Houston,Gaming,Premium,115481,PhD,Entrepreneur
CUST0768,25,Male,Chicago,Health,High-end,121128,High School,Doctor
CUST0769,56,Male,Houston,Travel,High-end,58141,Bachelor's,Doctor
CUST0770,43,Female,San Francisco,Finance,High-end,60009,High School,Doctor
CUST0771,51,Female,San Francisco,Health,Eco-friendly,140966,High School,Engineer
CUST0772,20,Female,Miami,Health,Premium,36782,Bachelor's,Artist
CUST0773,29,Female,Miami,Gaming,Eco-friendly,122072,Master's,Doctor
CUST0774,18,Male,Houston,Travel,Eco-friendly,129352,Bachelor's,Engineer
CUST0775,61,Female,New York,Finance,High-end,55933,Master's,Entrepreneur
CUST0776,22,Male,San Francisco,Gaming,Eco-friendly,107154,Master's,Teacher
CUST0777,47,Female,New York,Gaming,Budget,38307,PhD,Scientist
CUST0778,47,Male,New York,Fashion,Eco-friendly,122207,PhD,Engineer
CUST0779,34,Male,Houston,Travel,Budget,136209,Bachelor's,Scientist
CUST0780,64,Male,New York,Finance,Eco-friendly,138297,High School,Doctor
CUST0781,40,Male,San Francisco,Travel,Premium,105874,Bachelor's,Doctor
CUST0782,32,Female,Chicago,Finance,Premium,68346,Master's,Engineer
CUST0783,54,Male,Miami,Travel,High-end,142138,PhD,Scientist
CUST0784,38,Male,Chicago,Gaming,Eco-friendly,80772,Bachelor's,Doctor
CUST0785,31,Male,New York,Gaming,Budget,102084,Bachelor's,Entrepreneur
CUST0786,19,Male,Chicago,Tech,Budget,70149,PhD,Artist
CUST0787,28,Male,San Francisco,Health,Eco-friendly,116700,PhD,Artist
CUST0788,56,Male,San Francisco,Fashion,Budget,57526,PhD,Doctor
CUST0789,55,Female,New York,Travel,Premium,126758,Master's,Scientist
CUST0790,51,Female,Houston,Fashion,Budget,115712,PhD,Teacher
CUST0791,55,Female,Chicago,Tech,High-end,98477,High School,Doctor
CUST0792,51,Male,Houston,Health,Premium,35695,Bachelor's,Teacher
CUST0793,35,Male,Houston,Travel,Premium,69169,PhD,Teacher
CUST0794,47,Female,Los Angeles,Finance,Premium,77947,PhD,Scientist
CUST0795,32,Female,New York,Health,Eco-friendly,77224,Master's,Teacher
CUST0796,44,Male,Miami,Gaming,Eco-friendly,75865,Master's,Entrepreneur
CUST0797,51,Male,San Francisco,Tech,Premium,55553,Bachelor's,Scientist
CUST0798,55,Male,San Francisco,Health,Eco-friendly,134501,High School,Doctor
CUST0799,50,Male,New York,Health,Budget,90410,Bachelor's,Entrepreneur
CUST0800,41,Male,Miami,Gaming,Eco-friendly,133754,PhD,Engineer
CUST0801,32,Female,San Francisco,Travel,Eco-friendly,120895,High School,Artist
CUST0802,47,Female,New York,Finance,Premium,54816,High School,Doctor
CUST0803,59,Female,San Francisco,Gaming,High-end,85026,High School,Doctor
CUST0804,34,Female,Houston,Finance,High-end,80705,High School,Doctor
CUST0805,22,Female,Chicago,Travel,High-end,91922,Bachelor's,Entrepreneur
CUST0806,46,Female,Chicago,Health,Budget,145700,Master's,Engineer
CUST0807,21,Female,San Francisco,Finance,Eco-friendly,103914,Master's,Scientist
CUST0808,27,Male,Los Angeles,Tech,High-end,31881,PhD,Engineer
CUST0809,34,Male,Miami,Tech,Premium,69567,Master's,Entrepreneur
CUST0810,27,Male,Miami,Gaming,High-end,77365,Master's,Doctor
CUST0811,34,Female,Miami,Travel,High-end,109211,Master's,Artist
CUST0812,37,Female,Houston,Gaming,Eco-friendly,100122,Master's,Doctor
CUST0813,41,Male,Miami,Gaming,Eco-friendly,55006,PhD,Scientist
CUST0814,22,Female,Chicago,Fashion,Eco-friendly,71198,Bachelor's,Teacher
CUST0815,51,Male,Houston,Gaming,Budget,52831,High School,Artist
CUST0816,23,Female,New York,Fashion,Budget,130649,Master's,Doctor
CUST0817,19,Male,Miami,Tech,High-end,46459,Bachelor's,Artist
CUST0818,30,Male,Miami,Tech,Eco-friendly,62443,Master's,Teacher
CUST0819,60,Female,New York,Gaming,High-end,72316,Master's,Engineer
CUST0820,60,Male,Miami,Tech,Premium,126131,High School,Entrepreneur
CUST0821,28,Male,New York,Travel,Premium,94486,High School,Doctor
CUST0822,64,Male,Houston,Fashion,Eco-friendly,35877,High School,Scientist
CUST0823,40,Female,Chicago,Fashion,Eco-friendly,69553,Master's,Engineer
CUST0824,33,Female,New York,Gaming,Premium,144137,Master's,Doctor
CUST0825,48,Male,Los Angeles,Tech,Eco-friendly,34922,Master's,Engineer
CUST0826,28,Female,New York,Finance,Budget,147018,High School,Scientist
CUST0827,33,Female,Miami,Fashion,Budget,34686,PhD,Doctor
CUST0828,25,Male,Houston,Gaming,Eco-friendly,62766,Bachelor's,Teacher
CUST0829,21,Male,San Francisco,Gaming,Premium,109943,PhD,Teacher
CUST0830,57,Male,Houston,Travel,High-end,62006,Master's,Scientist
CUST0831,21,Male,San Francisco,Health,Eco-friendly,61422,Master's,Artist
CUST0832,42,Female,New York,Health,Eco-friendly,146590,PhD,Scientist
CUST0833,20,Male,Chicago,Fashion,High-end,42205,Master's,Artist
CUST0834,49,Female,Los Angeles,Travel,Eco-friendly,116590,Bachelor's,Doctor
CUST0835,20,Female,Houston,Travel,High-end,53527,Master's,Artist
CUST0836,44,Male,Miami,Travel,Premium,141483,Bachelor's,Doctor
CUST0837,46,Female,San Francisco,Fashion,Budget,48443,PhD,Doctor
CUST0838,49,Male,Miami,Health,Premium,46524,PhD,Entrepreneur
CUST0839,36,Non-Binary,Chicago,Travel,Budget,146477,Master's,Doctor
CUST0840,38,Female,San Francisco,Tech,High-end,58202,Bachelor's,Artist
CUST0841,22,Female,Houston,Gaming,Budget,95552,Master's,Entrepreneur
CUST0842,35,Female,New York,Gaming,Premium,76142,High School,Entrepreneur
CUST0843,45,Male,Miami,Finance,Budget,91692,High School,Doctor
CUST0844,59,Female,Chicago,Finance,High-end,112384,High School,Scientist
CUST0845,39,Female,Houston,Fashion,Budget,50855,High School,Scientist
CUST0846,38,Female,Houston,Fashion,Eco-friendly,113747,Master's,Teacher
CUST0847,23,Female,Houston,Gaming,Premium,90372,High School,Entrepreneur
CUST0848,18,Female,Houston,Tech,Eco-friendly,55095,Bachelor's,Doctor
CUST0849,22,Male,San Francisco,Health,High-end,68724,PhD,Scientist
CUST0850,58,Male,Houston,Health,Budget,79241,PhD,Doctor
CUST0851,29,Female,Miami,Fashion,Eco-friendly,133119,High School,Doctor
CUST0852,43,Male,Chicago,Tech,Eco-friendly,82003,High School,Entrepreneur
CUST0853,63,Female,San Francisco,Fashion,Budget,98379,High School,Teacher
CUST0854,51,Female,Houston,Health,Budget,124837,Master's,Entrepreneur
CUST0855,31,Male,Los Angeles,Fashion,Premium,121996,PhD,Engineer
CUST0856,43,Male,Los Angeles,Travel,Eco-friendly,127454,High School,Scientist
CUST0857,62,Female,Chicago,Fashion,Eco-friendly,124283,Bachelor's,Scientist
CUST0858,44,Male,New York,Gaming,High-end,45972,High School,Scientist
CUST0859,26,Female,New York,Fashion,Premium,123846,PhD,Artist
CUST0860,43,Male,San Francisco,Gaming,High-end,52927,High School,Doctor
CUST0861,64,Female,San Francisco,Tech,Eco-friendly,145657,PhD,Entrepreneur
CUST0862,39,Male,San Francisco,Health,High-end,96630,High School,Scientist
CUST0863,64,Female,New York,Finance,Eco-friendly,134428,Bachelor's,Engineer
CUST0864,47,Male,Los Angeles,Finance,Eco-friendly,82347,High School,Scientist
CUST0865,60,Female,New York,Health,High-end,129708,Bachelor's,Teacher
CUST0866,34,Male,Miami,Finance,High-end,118860,Bachelor's,Doctor
CUST0867,43,Female,Houston,Fashion,Budget,116210,High School,Doctor
CUST0868,53,Female,San Francisco,Tech,Budget,99518,Bachelor's,Entrepreneur
CUST0869,18,Male,Los Angeles,Tech,Budget,75283,Master's,Artist
CUST0870,25,Male,Chicago,Health,Eco-friendly,111326,High School,Entrepreneur
CUST0871,52,Male,Chicago,Finance,High-end,42205,High School,Scientist
CUST0872,32,Female,Houston,Fashion,Premium,119874,Bachelor's,Teacher
CUST0873,64,Female,Los Angeles,Tech,Eco-friendly,42748,Bachelor's,Engineer
CUST0874,39,Female,New York,Tech,Premium,51097,High School,Entrepreneur
CUST0875,31,Male,New York,Travel,High-end,33092,Master's,Artist
CUST0876,43,Male,Miami,Travel,Eco-friendly,83311,Bachelor's,Entrepreneur
CUST0877,45,Female,Miami,Tech,Premium,52692,Bachelor's,Doctor
CUST0878,40,Female,New York,Health,Premium,53862,PhD,Scientist
CUST0879,31,Non-Binary,Chicago,Gaming,Budget,120396,Master's,Scientist
CUST0880,41,Male,San Francisco,Gaming,Budget,109507,Master's,Scientist
CUST0881,19,Female,Chicago,Fashion,Budget,110152,High School,Scientist
CUST0882,62,Male,Miami,Tech,Eco-friendly,100469,Master's,Scientist
CUST0883,43,Male,Houston,Tech,High-end,34926,High School,Scientist
CUST0884,31,Female,New York,Tech,High-end,121299,PhD,Engineer
CUST0885,24,Female,Miami,Health,Budget,33969,Master's,Artist
CUST0886,20,Non-Binary,Miami,Travel,Budget,65733,Bachelor's,Scientist
CUST0887,64,Male,San Francisco,Tech,Budget,99855,PhD,Artist
CUST0888,40,Male,New York,Tech,Premium,71743,High School,Teacher
CUST0889,63,Female,San Francisco,Finance,Budget,69876,PhD,Scientist
CUST0890,60,Female,New York,Health,Premium,137445,High School,Entrepreneur
CUST0891,64,Male,San Francisco,Fashion,High-end,50323,PhD,Scientist
CUST0892,62,Male,Chicago,Tech,Eco-friendly,46428,High School,Doctor
CUST0893,35,Male,Houston,Finance,Eco-friendly,64578,Master's,Engineer
CUST0894,55,Female,Houston,Gaming,Eco-friendly,116486,Bachelor's,Entrepreneur
CUST0895,52,Male,New York,Fashion,Eco-friendly,138577,High School,Entrepreneur
CUST0896,32,Male,Los Angeles,Tech,Premium,94140,PhD,Doctor
CUST0897,42,Male,Miami,Tech,Premium,137325,High School,Scientist
CUST0898,54,Male,Miami,Finance,Budget,113829,High School,Engineer
CUST0899,45,Male,New York,Health,Premium,36364,High School,Entrepreneur
CUST0900,27,Female,San Francisco,Tech,Budget,65349,PhD,Engineer
CUST0901,56,Male,Los Angeles,Gaming,Budget,30691,Bachelor's,Entrepreneur
CUST0902,34,Female,Chicago,Tech,Eco-friendly,125598,Master's,Scientist
CUST0903,56,Male,San Francisco,Gaming,Premium,96467,Bachelor's,Teacher
CUST0904,39,Female,San Francisco,Fashion,Premium,75896,High School,Entrepreneur
CUST0905,43,Female,New York,Fashion,Budget,87062,PhD,Teacher
CUST0906,61,Female,New York,Travel,Budget,127266,Bachelor's,Entrepreneur
CUST0907,42,Female,Miami,Travel,High-end,109762,High School,Artist
CUST0908,34,Male,New York,Gaming,High-end,43861,Master's,Scientist
CUST0909,30,Male,New York,Health,Budget,126837,Master's,Doctor
CUST0910,37,Female,New York,Tech,High-end,143779,Master's,Teacher
CUST0911,42,Non-Binary,Miami,Tech,High-end,118302,High School,Doctor
CUST0912,21,Female,Chicago,Travel,Budget,131710,PhD,Scientist
CUST0913,27,Female,Chicago,Gaming,Budget,93928,Bachelor's,Doctor
CUST0914,20,Female,New York,Tech,Premium,136643,Master's,Scientist
CUST0915,58,Male,Miami,Tech,Budget,145720,High School,Doctor
CUST0916,62,Male,Chicago,Health,Budget,113231,High School,Teacher
CUST0917,35,Female,San Francisco,Finance,Eco-friendly,71347,Bachelor's,Artist
CUST0918,64,Female,Chicago,Travel,Premium,33121,Master's,Doctor
CUST0919,53,Male,Chicago,Travel,Premium,113793,High School,Teacher
CUST0920,64,Female,Miami,Finance,Premium,58164,Bachelor's,Entrepreneur
CUST0921,39,Male,San Francisco,Tech,Eco-friendly,55491,PhD,Scientist
CUST0922,51,Female,Miami,Health,Budget,89222,PhD,Engineer
CUST0923,64,Male,New York,Health,Premium,53165,PhD,Engineer
CUST0924,25,Male,Houston,Travel,Premium,144250,Master's,Scientist
CUST0925,57,Female,Chicago,Health,High-end,33748,Bachelor's,Artist
CUST0926,61,Male,Houston,Fashion,Premium,128581,Bachelor's,Doctor
CUST0927,36,Female,Miami,Finance,Budget,56553,High School,Artist
CUST0928,59,Female,Miami,Tech,Budget,146547,High School,Engineer
CUST0929,58,Female,Miami,Fashion,High-end,90380,High School,Teacher
CUST0930,54,Male,Houston,Finance,Premium,74331,Bachelor's,Scientist
CUST0931,23,Male,Miami,Gaming,Premium,126033,High School,Scientist
CUST0932,43,Male,New York,Travel,Premium,126844,Bachelor's,Artist
CUST0933,51,Non-Binary,Miami,Health,Eco-friendly,69560,Bachelor's,Teacher
CUST0934,62,Female,Los Angeles,Gaming,Premium,83865,PhD,Artist
CUST0935,23,Female,Houston,Health,Budget,76686,High School,Doctor
CUST0936,54,Female,Los Angeles,Fashion,Budget,105910,PhD,Entrepreneur
CUST0937,50,Female,Miami,Tech,Eco-friendly,34675,Master's,Teacher
CUST0938,39,Female,New York,Tech,Eco-friendly,96706,Master's,Entrepreneur
CUST0939,38,Male,Chicago,Tech,Premium,136985,Master's,Doctor
CUST0940,23,Female,San Francisco,Health,High-end,139021,Bachelor's,Entrepreneur
CUST0941,23,Male,San Francisco,Gaming,Eco-friendly,107986,Bachelor's,Engineer
CUST0942,21,Female,Miami,Tech,Eco-friendly,106216,Bachelor's,Entrepreneur
CUST0943,47,Female,New York,Gaming,Premium,40068,High School,Doctor
CUST0944,28,Female,Houston,Health,Premium,84460,PhD,Entrepreneur
CUST0945,47,Male,Los Angeles,Fashion,Eco-friendly,130766,Bachelor's,Scientist
CUST0946,48,Male,Los Angeles,Gaming,High-end,76418,PhD,Artist
CUST0947,41,Male,Los Angeles,Fashion,Eco-friendly,56206,PhD,Engineer
CUST0948,26,Male,Houston,Health,Premium,30287,PhD,Scientist
CUST0949,20,Male,San Francisco,Health,Premium,52337,High School,Scientist
CUST0950,48,Female,New York,Travel,Eco-friendly,50666,High School,Doctor
CUST0951,57,Female,Houston,Health,High-end,146595,Master's,Artist
CUST0952,54,Male,Los Angeles,Health,Eco-friendly,31161,Master's,Artist
CUST0953,53,Male,Miami,Finance,Eco-friendly,144817,PhD,Teacher
CUST0954,41,Male,Chicago,Tech,Premium,130667,Master's,Engineer
CUST0955,48,Female,Houston,Travel,High-end,120071,PhD,Doctor
CUST0956,23,Female,Houston,Travel,Budget,128064,High School,Engineer
CUST0957,19,Female,New York,Travel,High-end,68751,High School,Teacher
CUST0958,37,Female,New York,Finance,Eco-friendly,112063,High School,Entrepreneur
CUST0959,45,Non-Binary,Houston,Fashion,Eco-friendly,136511,Bachelor's,Scientist
CUST0960,28,Female,Los Angeles,Health,Eco-friendly,119389,PhD,Engineer
CUST0961,21,Male,Chicago,Tech,High-end,44758,High School,Scientist
CUST0962,32,Female,New York,Gaming,Premium,95780,PhD,Doctor
CUST0963,23,Male,Los Angeles,Fashion,Eco-friendly,145614,Master's,Entrepreneur
CUST0964,47,Female,Miami,Health,Eco-friendly,33178,Master's,Doctor
CUST0965,55,Male,New York,Finance,High-end,61831,High School,Entrepreneur
CUST0966,19,Female,Los Angeles,Health,Budget,32176,PhD,Entrepreneur
CUST0967,32,Female,Los Angeles,Health,Budget,133306,High School,Scientist
CUST0968,28,Female,Chicago,Finance,Premium,63654,Master's,Doctor
CUST0969,25,Female,Chicago,Travel,Premium,56627,High School,Doctor
CUST0970,43,Male,Miami,Travel,Eco-friendly,82550,PhD,Engineer
CUST0971,62,Male,Los Angeles,Tech,High-end,142025,Master's,Doctor
CUST0972,61,Male,San Francisco,Tech,Eco-friendly,74910,Bachelor's,Engineer
CUST0973,22,Male,Los Angeles,Travel,Premium,120417,Master's,Artist
CUST0974,23,Female,Chicago,Fashion,High-end,88251,Bachelor's,Artist
CUST0975,43,Male,San Francisco,Gaming,High-end,65422,High School,Artist
CUST0976,21,Non-Binary,New York,Health,Premium,41984,High School,Teacher
CUST0977,36,Female,New York,Gaming,Budget,119312,PhD,Doctor
CUST0978,37,Female,Houston,Health,Budget,91386,Bachelor's,Teacher
CUST0979,50,Male,Chicago,Travel,High-end,113291,High School,Doctor
CUST0980,37,Female,Houston,Tech,Eco-friendly,37135,Bachelor's,Engineer
CUST0981,29,Female,San Francisco,Fashion,Budget,30320,High School,Teacher
CUST0982,64,Female,Chicago,Tech,Eco-friendly,132958,Master's,Teacher
CUST0983,18,Female,Miami,Gaming,Budget,124171,High School,Teacher
CUST0984,43,Female,Los Angeles,Tech,Budget,51684,PhD,Entrepreneur
CUST0985,31,Male,Miami,Travel,Eco-friendly,85913,Master's,Engineer
CUST0986,55,Female,San Francisco,Fashion,Premium,118774,PhD,Artist
CUST0987,54,Male,Chicago,Gaming,Budget,51889,Master's,Engineer
CUST0988,28,Male,San Francisco,Fashion,Budget,125849,Bachelor's,Entrepreneur
CUST0989,53,Male,Los Angeles,Health,Eco-friendly,128071,PhD,Doctor
CUST0990,30,Male,New York,Tech,Premium,78899,High School,Engineer
CUST0991,60,Male,New York,Fashion,Budget,40770,Bachelor's,Teacher
CUST0992,20,Male,San Francisco,Finance,Budget,69321,High School,Artist
CUST0993,50,Non-Binary,Houston,Tech,Premium,115962,Master's,Artist
CUST0994,23,Female,Chicago,Health,Budget,139863,Master's,Doctor
CUST0995,27,Non-Binary,Chicago,Fashion,Premium,71777,High School,Engineer
CUST0996,22,Male,New York,Gaming,Premium,76250,High School,Entrepreneur
CUST0997,40,Male,Miami,Health,Eco-friendly,103034,Bachelor's,Doctor
CUST0998,27,Female,Los Angeles,Finance,High-end,134940,High School,Engineer
CUST0999,61,Male,Miami,Fashion,Premium,70130,PhD,Scientist
CUST1000,19,Male,Miami,Travel,Eco-friendly,111931,PhD,Artist
